genome_id	assembly_accession	sra_accession
573.14106		SRR5386228
573.14107		SRR5386227
573.14108		SRR5386226
573.14109		SRR5386225
573.14110		SRR5386224
573.14111		SRR5386223
573.14112		SRR5386222
573.14113		SRR5386221
573.14114		SRR5386220
573.14115		SRR5386219
573.14116		SRR5386218
573.14117		SRR5386217
573.14118		SRR5386216
573.14119		SRR5386215
573.14120		SRR5386213
573.14121		SRR5386212
573.14122		SRR5386211
573.14123		SRR5386210
573.14124		SRR5386209
573.14125		SRR5386208
573.14126		SRR5386207
573.14127		SRR5386206
573.14128		SRR5386205
573.14129		SRR5386204
573.14130		SRR5386203
573.14131		SRR5386202
573.14132		SRR5386201
573.14133		SRR5386200
573.14134		SRR5386199
573.14135		SRR5386198
573.14136		SRR5386197
573.14137		SRR5386196
573.14138		SRR5386195
573.14139		SRR5386194
573.14140		SRR5386193
573.14141		SRR5386192
573.14142		SRR5386191
573.14143		SRR5386190
573.14144		SRR5386189
573.14146		SRR5386187
573.14147		SRR5386186
573.14148		SRR5386185
573.14149		SRR5386183
573.14150		SRR5386182
573.14151		SRR5386181
573.14152		SRR5386180
573.14153		SRR5386179
573.14154		SRR5386178
573.14155		SRR5386177
573.14156		SRR5386176
573.14158		SRR5386174
573.14159		SRR5386172
573.14160		SRR5386171
573.14161		SRR5386170
573.14162		SRR5386168
573.14163		SRR5386167
573.14164		SRR5386166
573.14165		SRR5386165
573.14166		SRR5386164
573.14167		SRR5386163
573.14168		SRR5386161
573.14169		SRR5386160
573.14170		SRR5385538
573.14171		SRR5385537
573.14172		SRR5385536
573.14173		SRR5385535
573.14174		SRR5385534
573.14175		SRR5385533
573.14176		SRR5385532
573.14177		SRR5385530
573.14178		SRR5385529
573.14179		SRR5385528
573.14180		SRR5385527
573.14181		SRR5385526
573.14182		SRR5385525
573.14183		SRR5385524
573.14184		SRR5385523
573.14185		SRR5385522
573.14186		SRR5385521
573.14187		SRR5385520
573.14188		SRR5385519
573.14189		SRR5385518
573.14190		SRR5385517
573.14191		SRR5385516
573.14192		SRR5385515
573.14193		SRR5385514
573.14194		SRR5385513
573.14195		SRR5385512
573.14196		SRR5385511
573.14197		SRR5385510
573.14198		SRR5385509
573.14199		SRR5385508
573.14200		SRR5385507
573.14201		SRR5385506
573.14202		SRR5385505
573.14203		SRR5385504
573.14204		SRR5385503
573.14205		SRR5385502
573.14206		SRR5385500
573.14207		SRR5385499
573.14208		SRR5385498
573.14209		SRR5385497
573.14210		SRR5385496
573.14211		SRR5385495
573.14212		SRR5385494
573.14213		SRR5385493
573.14214		SRR5385492
573.14215		SRR5385490
573.14216		SRR5385489
573.14217		SRR5385488
573.14218		SRR5385487
573.14219		SRR5385486
573.14220		SRR5385485
573.14221		SRR5385483
573.14222		SRR5385482
573.14223		SRR5385481
573.14224		SRR5385480
573.14225		SRR5385478
573.14226		SRR5385477
573.14227		SRR5385476
573.14228		SRR5385475
573.14229		SRR5385473
573.14230		SRR5385472
573.14231		SRR5385471
573.14232		SRR5385470
573.14233		SRR5385469
573.14234		SRR5385467
573.14235		SRR5385466
573.14236		SRR5385465
573.14237		SRR5385464
573.14238		SRR5385463
573.14239		SRR5385462
573.14240		SRR5385461
573.14241		SRR5385460
573.14242		SRR5385459
573.14243		SRR5385458
573.14244		SRR5385457
573.14245		SRR5385456
573.14246		SRR5385455
573.14247		SRR5385454
573.14248		SRR5385453
573.14249		SRR5385452
573.14250		SRR5385451
573.14251		SRR5385450
573.14252		SRR5385449
573.14253		SRR5385448
573.14254		SRR5385447
573.14255		SRR5385446
573.14256		SRR5385445
573.14257		SRR5385444
573.14258		SRR5385443
573.14259		SRR5385442
573.14260		SRR5385441
573.14261		SRR5385440
573.14262		SRR5385438
573.14263		SRR5385437
573.14264		SRR5385436
573.14265		SRR5385435
573.14266		SRR5385434
573.14267		SRR5385433
573.14268		SRR5385432
573.14269		SRR5385431
573.14270		SRR5385430
573.14271		SRR5385429
573.14272		SRR5385428
573.14273		SRR5385426
573.14274		SRR5385425
573.14275		SRR5385424
573.14276		SRR5385422
573.14277		SRR5385421
573.14278		SRR5385420
573.14279		SRR5385419
573.14280		SRR5385418
573.14281		SRR5385417
573.14282		SRR5385416
573.14283		SRR5385415
573.14284		SRR5385414
573.14285		SRR5385413
573.14286		SRR5385412
573.14287		SRR5385411
573.14288		SRR5385410
573.14289		SRR5385409
573.14290		SRR5385408
573.14291		SRR5385407
573.14292		SRR5385405
573.14293		SRR5385404
573.14294		SRR5385402
573.14295		SRR5385401
573.14296		SRR5385400
573.14297		SRR5385399
573.14298		SRR5387039
573.14299		SRR5387038
573.14300		SRR5387037
573.14301		SRR5387036
573.14302		SRR5387035
573.14303		SRR5387033
573.14304		SRR5387032
573.14305		SRR5387031
573.14306		SRR5387030
573.14307		SRR5387029
573.14308		SRR5387028
573.14309		SRR5387027
573.14310		SRR5387026
573.14311		SRR5387025
573.14312		SRR5387024
573.14313		SRR5387023
573.14314		SRR5387022
573.14315		SRR5387021
573.14316		SRR5387020
573.14317		SRR5387019
573.14319		SRR5387017
573.14320		SRR5387015
573.14321		SRR5387014
573.14322		SRR5387013
573.14323		SRR5387011
573.14324		SRR5387010
573.14325		SRR5387009
573.14326		SRR5387008
573.14327		SRR5387007
573.14328		SRR5387005
573.14329		SRR5387004
573.14330		SRR5385772
573.14331		SRR5387003
573.14332		SRR5387002
573.14333		SRR5387001
573.14334		SRR5386999
573.14335		SRR5386998
573.14336		SRR5386997
573.14337		SRR5386995
573.14338		SRR5386602
573.14339		SRR5386601
573.14340		SRR5386600
573.14341		SRR5386599
573.14342		SRR5386597
573.14343		SRR5386596
573.14344		SRR5386595
573.14345		SRR5386594
573.14346		SRR5386593
573.14347		SRR5386592
573.14348		SRR5386591
573.14349		SRR5386590
573.14350		SRR5386589
573.14351		SRR5386588
573.14352		SRR5386587
573.14353		SRR5386585
573.14354		SRR5386586
573.14355		SRR5386584
573.14356		SRR5386582
573.14357		SRR5386581
573.14358		SRR5386580
573.14359		SRR5386579
573.14360		SRR5386578
573.14361		SRR5386577
573.14362		SRR5386575
573.14363		SRR5386574
573.14364		SRR5386573
573.14365		SRR5386572
573.14366		SRR5386571
573.14367		SRR5386569
573.14368		SRR5386568
573.14369		SRR5386567
573.14371		SRR5386563
573.14372		SRR5386562
573.14373		SRR5386561
573.14374		SRR5386560
573.14375		SRR5386559
573.14376		SRR5386557
573.14377		SRR5386556
573.14378		SRR5386555
573.14379		SRR5386553
573.14380		SRR5386552
573.14381		SRR5386550
573.14382		SRR5386549
573.14383		SRR5386548
573.14384		SRR5386547
573.14385		SRR5386546
573.14386		SRR5386544
573.14387		SRR5386545
573.14388		SRR5386543
573.14389		SRR5386542
573.14390		SRR5386541
573.14391		SRR5386540
573.14392		SRR5386539
573.14393		SRR5386538
573.14394		SRR5386537
573.14395		SRR5386536
573.14396		SRR5386535
573.14397		SRR5386534
573.14398		SRR5386532
573.14399		SRR5386530
573.14400		SRR5386529
573.14401		SRR5386528
573.14402		SRR5386526
573.14403		SRR5386525
573.14404		SRR5386524
573.14405		SRR5386521
573.14406		SRR5386523
573.14407		SRR5386522
573.14408		SRR5386520
573.14409		SRR5386519
573.14410		SRR5386516
573.14411		SRR5386515
573.14412		SRR5386514
573.14413		SRR5386513
573.14415		SRR5386511
573.14416		SRR5386509
573.14417		SRR5386508
573.14418		SRR5386507
573.14419		SRR5386506
573.14420		SRR5386504
573.14421		SRR5386503
573.14422		SRR5386502
573.14423		SRR5386501
573.14424		SRR5386500
573.14425		SRR5386499
573.14426		SRR5386498
573.14427		SRR5386497
573.14428		SRR5386496
573.14429		SRR5386495
573.14430		SRR5386492
573.14431		SRR5386491
573.14432		SRR5386490
573.14433		SRR5386489
573.14434		SRR5386488
573.14435		SRR5386487
573.14436		SRR5386486
573.14437		SRR5386485
573.14438		SRR5386484
573.14439		SRR5386480
573.14440		SRR5386481
573.14441		SRR5386479
573.14442		SRR5386478
573.14443		SRR5386477
573.14444		SRR5386476
573.14445		SRR5386475
573.14446		SRR5386474
573.14447		SRR5386472
573.14448		SRR5386469
573.14449		SRR5386468
573.14450		SRR5386467
573.14451		SRR5386466
573.14452		SRR5386465
573.14453		SRR5386464
573.14454		SRR5386461
573.14455		SRR5386462
573.14456		SRR5386459
573.14457		SRR5385933
573.14458		SRR5385932
573.14459		SRR5385931
573.14460		SRR5385930
573.14461		SRR5385929
573.14462		SRR5385928
573.14463		SRR5385927
573.14464		SRR5385926
573.14465		SRR5385925
573.14466		SRR5385924
573.14467		SRR5385923
573.14468		SRR5385922
573.14469		SRR5385920
573.14470		SRR5385919
573.14471		SRR5385918
573.14472		SRR5385917
573.14473		SRR5385916
573.14474		SRR5385915
573.14475		SRR5385914
573.14477		SRR5385910
573.14478		SRR5385909
573.14479		SRR5385908
573.14480		SRR5385907
573.14481		SRR5385906
573.14482		SRR5385905
573.14483		SRR5385904
573.14484		SRR5385901
573.14485		SRR5385903
573.14486		SRR5385900
573.14487		SRR5385899
573.14488		SRR5385898
573.14489		SRR5385897
573.14490		SRR5385896
573.14491		SRR5385895
573.14492		SRR5385894
573.14493		SRR5385892
573.14494		SRR5385891
573.14495		SRR5385890
573.14496		SRR5385889
573.14497		SRR5385888
573.14498		SRR5385887
573.14499		SRR5385886
573.14500		SRR5385885
573.14501		SRR5385884
573.14502		SRR5385883
573.14503		SRR5385882
573.14504		SRR5385880
573.14505		SRR5385879
573.14506		SRR5385878
573.14507		SRR5385874
573.14508		SRR5385873
573.14509		SRR5385872
573.14510		SRR5385871
573.14511		SRR5385870
573.14512		SRR5385869
573.14513		SRR5385868
573.14514		SRR5385867
573.14515		SRR5385866
573.14516		SRR5385865
573.14517		SRR5385864
573.14518		SRR5385862
573.14519		SRR5385863
573.14520		SRR5385861
573.14521		SRR5385860
573.14522		SRR5385858
573.14523		SRR5385857
573.14524		SRR5385856
573.14525		SRR5385855
573.14526		SRR5385854
573.14527		SRR5385852
573.14528		SRR5385851
573.14529		SRR5385849
573.14530		SRR5385848
573.14531		SRR5385847
573.14532		SRR5385846
573.14533		SRR5385843
573.14534		SRR5385842
573.14535		SRR5385841
573.14536		SRR5385839
573.14537		SRR5385838
573.14538		SRR5385837
573.14539		SRR5385836
573.14540		SRR5385835
573.14541		SRR5385834
573.14542		SRR5385833
573.14543		SRR5385832
573.14544		SRR5385831
573.14545		SRR5385830
573.14546		SRR5385829
573.14547		SRR5385826
573.14548		SRR5385825
573.14549		SRR5385824
573.14550		SRR5385823
573.14768	GCA_002235035.1	
573.14769	GCA_002235045.1	
573.14771	GCA_002235095.1	
573.14772	GCA_002235105.1	
573.14773	GCA_002235115.1	
573.14775	GCA_002235165.1	
573.14776	GCA_002235175.1	
573.14777	GCA_002235215.1	
573.14778	GCA_002235235.1	
573.14780	GCA_002235265.1	
573.14781	GCA_002235295.1	
573.14783	GCA_002235325.1	
573.14784	GCA_002235355.1	
573.14786	GCA_002235395.1	
573.14787	GCA_002235415.1	
573.14788	GCA_002235435.1	
573.14789	GCA_002235455.1	
573.14790	GCA_002235475.1	
573.14791	GCA_002235495.1	
573.14795	GCA_002235575.1	
573.14796	GCA_002235595.1	
573.14800	GCA_002235675.1	
573.14804	GCA_002235755.1	ERR971953
573.14805	GCA_002235765.1	
573.14807	GCA_002235815.1	
573.14812	GCA_002235915.1	
573.14819	GCA_002236085.1	
573.14821	GCA_002236155.1	
573.14822	GCA_002236185.1	
573.14840	GCA_002246075.1	
573.14841	GCA_002248135.1	
573.14842	GCA_002248525.1	
573.14972	GCA_002268655.1	SRR5283483
573.14973	GCA_002268675.1	SRR5283488
573.14977	GCA_002268775.1	SRR5283490
573.14979	GCA_002268815.1	SRR5283498
573.14980	GCA_002268825.1	SRR5283481
573.14981	GCA_002268855.1	SRR5283484
573.14985	GCA_002268925.1	SRR5283482
573.14986	GCA_002268935.1	SRR5283492
573.15029	GCA_002236425.1	
573.15039	GCA_002236205.1	
573.15042	GCA_002180255.1	
573.15043	GCA_002180175.1	
573.15044	GCA_002180075.1	
573.15045	GCA_002239875.1	
573.15050	GCA_002236445.1	
573.15053	GCA_002236365.1	
573.15056	GCA_002236305.1	
573.15057	GCA_002236275.1	
573.15058	GCA_002236265.1	
573.15059	GCA_002236245.1	
573.15107	GCA_002180295.1	
573.15108	GCA_002180315.1	
573.15217	GCA_002180155.1	
573.15223	GCA_002369985.1	
573.15230	GCA_002374325.1	SRR5283496, SRR5283480
573.15233	GCA_002383765.1	SRR5283495
573.15239	GCA_002406585.1	SRR5283493
573.15329	GCA_002741685.1	SRR5082456
573.15360	GCA_002752775.1	ERR1008714
573.15361	GCA_002752815.1	ERR1008775
573.15362	GCA_002752905.1	ERR1023631
573.15364	GCA_002752975.1	ERR1008737
573.15366	GCA_002752995.1	ERR1023775
573.15367	GCA_002753015.1	ERR1023685
573.15368	GCA_002753035.1	ERR1023674
573.15369	GCA_002753055.1	ERR1023801
573.15370	GCA_002753075.1	ERR1023800
573.15371	GCA_002753165.1	SRR5665580
573.15372	GCA_002753355.1	ERR1023792
573.15373	GCA_002753375.1	ERR1023671
573.15374	GCA_002753405.1	SRR5665579
573.15375	GCA_002753555.1	SRR5665578
573.15376	GCA_002753605.1	ERR1008735
573.15377	GCA_002754835.1	ERR1023628
573.15420	GCA_002180155.1	
573.15432		ERR349747
573.15433		ERR349756
573.15434		ERR349757
573.15435		ERR349763
573.15436		ERR349759
573.15437		ERR349758
573.15438		ERR349765
573.15439		ERR349764
573.15440		ERR349748
573.15441		ERR349766
573.15442		ERR349768
573.15443		ERR349769
573.15444		ERR349770
573.15445		ERR349773
573.15446		ERR349774
573.15447		ERR349775
573.15448		ERR349749
573.15449		ERR349777
573.15450		ERR349778
573.15451		ERR349780
573.15452		ERR349784
573.15455		ERR349787
573.15456		ERR349788
573.15458		ERR349795
573.15459		ERR349789
573.15460		ERR349790
573.15461		ERR349751
573.15462		ERR349797
573.15463		ERR349798
573.15465		ERR349800
573.15466		ERR349803
573.15467		ERR349752
573.15468		ERR349805
573.15469		ERR349804
573.15470		ERR349807
573.15471		ERR349806
573.15472		ERR349808
573.15473		ERR349811
573.15474		ERR349812
573.15475		ERR349813
573.15476		ERR349814
573.15477		ERR349815
573.15478		ERR349753
573.15479		ERR349816
573.15480		ERR349817
573.15481		ERR349818
573.15482		ERR349819
573.15483		ERR349820
573.15484		ERR349821
573.15485		ERR349822
573.15486		ERR349823
573.15487		ERR349824
573.15488		ERR349825
573.15489		ERR349754
573.15490		ERR349826
573.15491		ERR349828
573.15492		ERR349831
573.15493		ERR349833
573.15495		ERR349835
573.15496		ERR349755
573.15497		ERR349838
573.15498		ERR349839
573.15499		ERR349841
573.15500		ERR349842
573.15501		ERR349843
573.15502		ERR349844
573.15503		ERR349845
573.15504		ERR349846
573.15505		ERR349847
573.15506		ERR349848
573.15507		ERR349849
573.15508		ERR349852
573.15509		ERR349853
573.15510		ERR349854
573.15511		ERR1023758
573.15512		ERR1008668
573.15513		ERR1023785
573.15514		ERR1008687
573.15515		ERR1023794
573.15516		ERR1008629
573.15517		ERR1008707
573.15518	GCA_904863145.1	ERR1008631
573.15519		ERR1008632
573.15520		ERR1008633
573.15521	GCA_904864475.1	ERR1023807
573.15522		ERR1023811
573.15523		ERR1008651
573.15524		ERR1023834
573.15525		ERR1023837
573.15526		ERR1023841
573.15527	GCA_904864495.1	ERR1023845
573.15528		ERR1023846
573.15529		ERR1023849
573.15530	GCA_904866445.1	ERR1008760
573.15531		ERR1023857
573.15533		ERR1008782
573.15534		ERR1035984
573.15535		ERR1035990
573.15536	GCA_904866315.1	ERR1008793
573.15537		ERR1015282
573.15538		ERR1015296
573.15539		ERR1015295
573.15540		ERR1015297
573.15541		ERR1015307
573.15542		ERR1215618
573.15543		ERR1215619
573.15544		ERR1015309
573.15545		ERR1015311
573.15546	GCA_904866535.1	ERR1015312
573.15547		ERR1015316
573.15548		ERR1015318
573.15550		ERR1015323
573.15551		ERR1015322
573.15552		ERR1023629
573.15553		ERR1023630
573.15554	GCA_020149895.1	ERR1023633
573.15555		ERR1023634
573.15556		ERR1023638
573.15557		ERR1023639
573.15558	GCA_003432205.1	ERR1023640
573.15559	GCA_904865705.1	ERR1023642
573.15560		ERR1023644
573.15561		ERR1023645
573.15562		ERR1023646
573.15563		ERR1023647
573.15564		ERR1023652
573.15565		ERR1023653
573.15566		ERR1023654
573.15567		SRR5082457
573.15568		ERR1023668
573.15569		ERR1023669
573.15570		ERR1023670
573.15571	GCA_904863065.1	ERR1023677
573.15572		ERR1023678
573.15573		ERR1023680
573.15574		ERR1023681
573.15575		ERR1023682
573.15576		ERR1023687
573.15577		ERR1023688
573.15579		ERR1023690
573.15580	GCA_904865795.1	ERR1023692
573.15581	GCA_904866295.1	ERR1023693
573.15582		ERR1023694
573.15583	GCA_020149825.1	ERR1023695
573.15584		ERR1023696
573.15585		ERR1023697
573.15586		ERR1023698
573.15587		ERR1023699
573.15588		ERR1023703
573.15589		ERR1023704
573.15590		ERR1215633
573.15591		ERR1023705
573.15592	GCA_003432165.1	ERR1023711
573.15593		SRR5082444
573.15594		SRR5082445
573.15595	GCA_904863225.1	SRR5082446
573.15596		SRR5082447
573.15597		SRR5082449
573.15598		SRR5082450
573.15599	GCA_904863335.1	SRR5082451
573.15600		SRR5082452
573.15601		SRR5082453
573.15602	GCA_904863215.1	SRR5082454
573.15603	GCA_002741685.1	SRR5082456
573.15605		SRR5082458
573.15606		SRR5082459
573.15607		SRR5082460
573.15608		SRR5082461
573.15609		SRR5082462
573.15610	GCA_904864595.1	SRR5082463
573.15611		SRR5082464
573.15612		SRR5082465
573.15613		SRR5082466
573.15614		SRR5082467
573.15615		SRR5082468
573.15616	GCA_904864465.1	SRR5082469
573.15617		SRR5082471
573.15618		SRR5082474
573.15619	GCA_904866355.1	SRR5082475
573.15620		SRR5082477
573.15621		SRR5082476
573.15622		SRR5082481
573.15623		SRR5082483
573.15624		SRR5082485
573.15626	GCA_904866485.1	SRR5082487
573.15627		SRR5082489
573.15628		SRR5082490
573.15629		SRR5082491
573.15630		ERR264501
573.15631		ERR264502
573.15632		ERR264503
573.15633		ERR264504
573.15634		ERR264505
573.15635		ERR264506
573.15636		ERR264507
573.15637		ERR264508
573.15638		ERR264509
573.15639		ERR264510
573.15640		ERR264511
573.15641		ERR264512
573.15642		ERR264513
573.15643		ERR264514
573.15644		ERR264515
573.15645		ERR264516
573.15646		ERR264517
573.15647		ERR264519
573.15648		ERR264518
573.15649		ERR264520
573.15650		ERR264521
573.15651		ERR264522
573.15652		ERR264523
573.15653		ERR264524
573.15654		ERR264525
573.15655		ERR264526
573.15656		ERR264527
573.15657		ERR264528
573.15658		ERR264529
573.15659		ERR264530
573.15661		ERR264532
573.15662		ERR264533
573.15663		ERR264534
573.15664		ERR264535
573.15665		ERR264536
573.15666		ERR264537
573.15667		ERR264538
573.15668		ERR264539
573.15669		ERR264540
573.15670		ERR264541
573.15671		ERR264542
573.15672		ERR264543
573.15673		ERR264544
573.15674		ERR264545
573.15675		ERR264546
573.15676		ERR264547
573.15677		ERR264548
573.15678		ERR264549
573.15679		ERR264550
573.15680		ERR264551
573.15681		ERR264552
573.15682		ERR264553
573.15683		ERR264554
573.15684		ERR264555
573.15685		ERR264556
573.15686		ERR264557
573.15687		ERR264558
573.15688		ERR264559
573.15689		ERR264560
573.15690		ERR264561
573.15691		ERR264562
573.15692		ERR264563
573.15693		ERR264564
573.15694		ERR264565
573.15695		ERR264566
573.15696		ERR264567
573.15697		ERR264568
573.15698		ERR264569
573.15699		ERR264570
573.15700		ERR264571
573.15701		ERR264572
573.15702		ERR264573
573.15703		ERR264574
573.15704		ERR264575
573.15705		ERR264576
573.15706		ERR264577
573.15707		ERR298788
573.15708		ERR298789
573.15710		ERR298791
573.15711		ERR298792
573.15713		ERR298794
573.15714		ERR298795
573.15716		ERR298797
573.15717		ERR298798
573.15719		ERR298800
573.15720		ERR298801
573.15721		ERR298802
573.15722		ERR298803
573.15724		ERR298805
573.15725		ERR298806
573.15726		ERR298807
573.15727		ERR298808
573.15728		ERR298809
573.15729		ERR298810
573.15730		ERR298811
573.15731		ERR298812
573.15732		ERR298813
573.15733		ERR298814
573.15734		ERR298815
573.16473	GCA_002845885.1	ERR2743735
573.16475	GCA_002845925.1	ERR2743734
573.1719	GCF_001182385.1	
573.1720	GCF_001182405.1	
573.1721	GCF_001182425.1	
573.1722	GCF_001182445.1	
573.1723	GCF_001182465.1	
573.1724	GCF_001182485.1	
573.1725	GCF_001182505.1	
573.1726	GCF_001182525.1	
573.1727	GCF_001182545.1	
573.1728	GCF_001182565.1	
573.1729	GCF_001182585.1	
573.1730	GCF_001182605.1	
573.1731	GCF_001182625.1	
573.1732	GCF_001182645.1	
573.1733	GCF_001182665.1	
573.1734	GCF_001182685.1	
573.17908	GCA_002948565.1	
573.17914	GCA_002968475.1	
573.17915	GCA_002968495.1	
573.17927	GCA_003010595.1	
573.17943	GCA_003073315.1	
573.18086	GCA_003074015.1	
573.18087	GCA_003073675.1	
573.18088	GCA_003073335.1	
573.18090	GCA_003071305.1	
573.18093	GCA_003069525.1	
573.18472	GCA_003186535.1	
573.18476	GCA_003194285.1	
573.18477	GCA_003194325.1	
